,X,Y
15,"['Kortison', 'i', 'spruta', 'fungerar', 'också', 'under', 'hela', 'kroppen', 'men', 'används', 'mindre', 'och', 'mindre', 'eftersom', 'det', 'kan', 'orsaka', 'biverkningar']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
16,"['Ledsjukdomen', 'artrit', 'där', 'brosket', 'i', 'leden', 'förstörs', 'är', 'mycket', 'vanlig', 'hos', 'äldre']","['O', 'B-disorder', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O']"
17,"['Det', 'är', 'inte', 'klart', 'hur', 'kromoner', 'fungerar', 'när', 'du', 'har', 'pollenallergi']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'B-disorder']"
18,"['Den', 'som', 'har', 'en', 'demenssjukdom', 'eller', 'du', 'som', 'anhörig', 'ansöker', 'om', 'hjälp', 'från', 'socialtjänsten', 'i', 'kommunen']","['O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
19,"['Om', 'du', 'använder', 'dessa', 'mediciner', 'ska', 'du', 'inte', 'använda', 'över', 'disken', 'paracetamol', 'samtidigt', 'eftersom', 'dosen', 'då', 'kan', 'vara', 'för', 'hög']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
20,"['Paracetamol', 'finns', 'tillgänglig', 'i', 'flytande', 'form', 'och', 'som', 'suppositorium', 'för', 'enkel', 'administrering', 'till', 'små', 'barn']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
21,"['Att', 'bo', 'ensam', 'utan', 'regelbunden', 'kontakt', 'med', 'andra', 'ökar', 'risken', 'för', 'känna', 'psykologiskt', 'dåligt', 'och', 'att', 'drabbas', 'av', 'Depression']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'B-disorder']"
22,"['Man', 'får', 'ofta', 'lika', 'bra', 'smärtlindring', 'oavsett', 'vilken', 'av', 'medicinerna', 'man', 'tar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
23,"['Att', 'ta', 'en', 'smärtstillande', 'innan', 'det', 'börjar', 'göra', 'ont', 'hjälper', 'mer', 'än', 'att', 'ta', 'tabletterna', 'bara', 'när', 'smärtan', 'redan', 'kommer']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-disorder', 'O', 'O']"
24,"['Du', 'ska', 'inte', 'heller', 'använda', 'cox-hämmare', 'när', 'du', 'är', 'gravid', 'särskilt', 'inte', 'under', 'de', 'sista', 'tre', 'månaderna', 'av', 'graviditeten', 'eftersom', 'fostret', 'kan', 'påverkas']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
25,"['Det', 'bildar', 'ett', 'gift', 'som', 'blockerar', 'nerver', 'i', 'ryggmärgen', 'och', 'orsakar', 'kramper', 'i', 'musklerna']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O', 'O', 'B-bodypart']"
26,"['För', 'att', 'få', 'skydd', 'mot', 'hepatit', 'B', 'behövs', 'tre', 'doser', 'vaccin']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O']"
27,"['Det', 'finns', 'flera', 'olika', 'smärtstillande', 'läkemedel', 'som', 'du', 'kan', 'köpa', 'receptfritt']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O']"
28,"['Utöver', 'bedövningen', 'i', 'sig', 'kan', 'andra', 'åtgärder', 'behövas', 'för', 'att', 'lindra', 'smärta', 'i', 'mun', 'och', 'tänder']","['O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'B-bodypart']"
29,"['Tabletter', 'med', 'både', 'acetylsalicylsyra', 'och', 'koffein', 'har', 'vanligtvis', 'god', 'effekt', 'i', 'spänningshuvudvärk', 'och', 'migrän']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder']"
30,"['Från', 'tre', 'års', 'ålder', 'kan', 'paracetamol', 'ges', 'som', 'tabletter', 'en', 'halv', 'vuxentablett']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
31,"['Många', 'av', 'de', 'olika', 'X31-4', 'som', 'finns', 'tillgängliga', 'över', 'disk', 'innehåller', 'samma', 'aktiva', 'ingrediens']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
32,"['Läkemedlen', 'som', 'används', 'kan', 'delas', 'in', 'i', 'följande', 'läkemedelsgrupper:']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
33,"['Om', 'du', 'tillfälligt', 'har', 'stel', 'och', 'öm', 'leder', 'kan', 'du', 'prova', 'nabumeton', 'som', 'är', 'långverkande', 'och', 'bara', 'behöver', 'tas', 'en', 'gång', 'om', 'dagen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
34,"['Om', 'barnet', 'är', 'under', 'sex', 'månader', 'bör', 'du', 'prata', 'med', 'en', 'läkare', 'eller', 'sjuksköterska', 'innan', 'du', 'överhuvudtaget', 'ger', 'någon', 'smärtlindring', 'medicin']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug']"
35,"['Om', 'du', 'använder', 'paracetamol', 'på', 'rätt', 'sätt', 'i', 'rätt', 'doser', 'är', 'det', 'ovanligt', 'att', 'få', 'bieffekter']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder']"
36,"['Många', 'äldre', 'upplever', 'att', 'deras', 'minne', 'försämras', 'med', 'åldern']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
37,"['Personal', 'från', 'hemtjänsten', 'kan', 'komma', 'hem', 'och', 'avlasta', 'en', 'anhörig', 'som', 'behöver', 'avkoppling', 'har', 'bjudits', 'ut', 'behöver', 'shoppa', 'eller', 'göra', 'andra', 'ärenden']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
38,"['Andra', 'vanliga', 'demenssjukdomar', 'förutom', 'Alzheimers', 'sjukdom', 'är', 'vaskulär', 'demens', 'Lewy', 'Kroppsdräkt', 'demens', 'och', 'frontallobsdemens']","['O', 'O', 'B-disorder', 'O', 'B-disorder', 'I-disorder', 'O', 'B-disorder', 'I-disorder', 'B-disorder', 'I-disorder', 'I-disorder', 'O', 'B-disorder']"
39,"['Forskare', 'har', 'ännu', 'inte', 'kommit', 'på', 'något', 'sätt', 'att', 'förhindra', 'Alzheimers', 'sjukdom']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder']"
40,"['Histamin', 'kan', 'då', 'inte', 'ge', 'allergiska', 'symtom', 'i', 'olika', 'organ', 'med', 'slemhinnor']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'B-bodypart']"
41,"['Alla', 'smärtstillande', 'medel', 'går', 'över', 'i', 'bröstmjölken', 'men', 'det', 'finns', 'inget', 'som', 'tyder', 'på', 'att', 'de', 'skadar', 'barnet', 'vid', 'amning']","['O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
42,"['Vissa', 'personer', 'med', 'Alzheimers', 'sjukdom', 'utvecklar', 'tillsammans', 'med', 'sina', 'anhöriga', 'ett', 'speciellt', 'sätt', 'att', 'leva', 'för', 'att', 'underlätta', 'vardagen', 'tillsammans']","['O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
43,"['Den', 'har', 'en', 'tunnare', 'nål', 'och', 'lägre', 'tryck', 'vilket', 'gör', 'att', 'bedövningen', 'känns', 'mindre']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
44,"['Därför', 'ska', 'du', 'inte', 'använda', 'läkemedel', 'från', 'X44-8-gruppen', 'före', 'operation']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
45,"['Den', 'aktiva', 'substansen', 'memantin', 'som', 'finns', 'i', 'läkemedlet', 'Ebixa', 'påverkar', 'ett', 'annat', 'system', 'som', 'har', 'skadad', 'av', 'demenssjukdomen', 'och', 'kan', 'därmed', 'minska', 'de', 'intellektuella', 'symtomen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
46,"['Om', 'du', 'vill', 'vaccinera', 'dig', 'mot', 'allergier', 'måste', 'du', 'därför', 'alltid', 'gå', 'till', 'en', 'klinik', 'där', 'det', 'finns', 'specialkunskap', 'om', 'behandlingen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
47,"['Natriumkromoglykat', 'och', 'nedokromil', 'är', 'läkemedel', 'som', 'ska', 'förhindra', 'mast', 'celler', 'i', 'slemhinnan', 'från', 'att', 'frisätta', 'histamin']","['B-drug', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O', 'B-bodypart', 'O', 'O', 'O', 'O']"
48,"['Läkemedlet', 'finns', 'som', 'ögondroppar', 'och', 'nässpray', 'om', 'du', 'har', 'pollenallergi']","['O', 'O', 'O', 'B-drug', 'O', 'B-drug', 'O', 'O', 'O', 'B-disorder']"
49,"['Även', 'för', 'vuxna', 'som', 'har', 'migrän', 'och', 'på', 'samma', 'gång', 'känna', 'dåligt', 'och', 'kanske', 'kräkas', 'stolpiller', 'är', 'ett', 'bra', 'alternativ']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
50,"['I', 'vissa', 'kommuner', 'finns', 'särskilda', 'stödteam', 'för', 'anhöriga', 'till', 'personer', 'som', 'har', 'en', 'demenssjukdom']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder']"
51,"['Det', 'beror', 'dels', 'på', 'att', 'ämnesomsättningen', 'sjunker', 'dels', 'för', 'att', 'man', 'kanske', 'inte', 'rör', 'sig', 'lika', 'mycket', 'som', 'när', 'man', 'var', 'yngre']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
52,"['Själva', 'bedövningen', 'brukar', 'sitta', 'i', 'några', 'timmar']","['O', 'B-drug', 'O', 'O', 'O', 'O', 'O']"
53,"['Psykologer', 'kan', 'göra', 'en', 'djupare', 'undersökning', 'av', 'dina', 'intellektuella', 'funktioner']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
54,"['Ledande', 'och', 'muskler', 'blir', 'styvare', 'och', 'muskelmassan', 'minskar']","['B-bodypart', 'O', 'B-bodypart', 'O', 'O', 'O', 'B-bodypart', 'O']"
55,"['Du', 'bör', 'alltid', 'undvika', 'agenter', 'med', 'acetylsalicylsyra', 'på', 'feber', 'om', 'du', 'är', 'under', '18', 'år']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
56,"['Från', 'sex', 'månaders', 'ålder', 'kan', 'du', 'även', 'ge', 'smärtlindring', 'medicin', 'som', 'innehåller', 'ibuprofen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O']"
57,"['Det', 'kan', 'pågå', 'i', 'några', 'timmar', 'och', 'beror', 'troligen', 'på', 'en', 'allmän', 'känsla', 'av', 'obehag', 'och', 'viss', 'smärta', 'i', 'kroppen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart']"
58,"['Ibland', 'kan', 'man', 'få', 'mycket', 'allvarliga', 'infektioner', 'av', 'pneumokocker', 'som', 'hjärnhinneinflammation', 'och', 'blodförgiftning', 'vilket', 'kan', 'leda', 'till', 'hörselskada', 'och', 'hjärnskada']","['O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder']"
59,"['Stelkramp', 'orsakas', 'av', 'en', 'bakterie']","['B-disorder', 'O', 'O', 'O', 'O']"
60,"['Om', 'du', 'hostar', 'och', 'har', 'andningsproblem', 'med', 'väsande', 'andning', 'kanske', 'astmabehandling', 'behövs']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
61,"['När', 'det', 'gäller', 'barn', 'finns', 'det', 'ofta', 'instruktioner', 'om', 'åldersgränser', 'på', 'läkemedelsförpackningen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
62,"['Svårigheten', 'att', 'hitta', 'miljön', 'blir', 'också', 'mer', 'framträdande']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
63,"['Från', '12', 'års', 'ålder', 'kan', 'du', 'även', 'ge', 'naproxen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug']"
64,"['När', 'du', 'använder', 'gel', 'som', 'innehåller', 'cox-hämmare', 'bör', 'du', 'avstå', 'från', 'att', 'sola']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
65,"['I', 'de', 'flesta', 'fall', 'försvinner', 'infektionen', 'med', 'HPV-virus', 'av', 'sig', 'själv', 'men', 'i', 'sällsynta', 'fall', 'kan', 'det', 'ge', 'upphov', 'till', 'livmoderhalscancer', 'vilket', 'är', 'huvudorsaken', 'till', 'att', 'vaccinationen', 'infördes', 'i', 'det', 'allmänna', 'vaccinationsprogrammet', 'och', 'endast', 'ges', 'till', 'flickor']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
66,"['Vissa', 'antihistaminer', 'kan', 'också', 'användas', 'om', 'du', 'har', 'klåda', 'av', 'till', 'exempel', 'nässelfeber', 'eksem', 'eller', 'vattkoppor']","['O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'B-disorder', 'B-disorder', 'O', 'B-disorder']"
67,"['Kortisontabletter', 'eller', 'kortison', 'i', 'sprutan', 'verkar', 'i', 'hela', 'kroppen']","['B-drug', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'B-bodypart']"
68,"['Pollenrapporter', 'kan', 'vara', 'till', 'stor', 'hjälp', 'när', 'du', 'planerar', 'medicineringen', 'inte', 'minst', 'om', 'du', 'reser', 'mellan', 'olika', 'delar', 'av', 'landet']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
69,"['Barn', 'kan', 'också', 'få', 'lugnande', 'medel', 'via', 'ändtarmen']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'B-bodypart']"
70,"['Mot', 'mensvärk', 'smärtstillande', 'som', 'innehåller', 'ibuprofen', 'eller', 'naproxen', 'har', 'god', 'effekt']","['O', 'B-disorder', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
71,"['Att', 'hämta', 'information', 'från', 'minnet', 'kan', 'också', 'bli', 'svårare']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
72,"['Kontaktpersonen', 'följer', 'utvecklingen', 'av', 'sjukdomen', 'och', 'får', 'veta', 'vilka', 'behov', 'du', 'har', 'som', 'demenspatient']","['O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder']"
73,"['Alvedo', 'finns', 'som', 'tabletter', 'som', 'löses', 'upp', 'i', 'munnen', 'så', 'kallade', 'aptitretande', 'tabletter', 'eller', 'kan', 'lösas', 'i', 'en', 'sked', 'vatten']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
74,"['Du', 'kan', 'alltid', 'ringa', 'sjukvården', 'för', 'råd', 'och', 'remisser', 'om', 'vart', 'du', 'ska', 'vända', 'dig']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
75,"['Därför', 'ska', 'du', 'inte', 'ta', 'cox-hämmare', 'utan', 'att', 'prata', 'med', 'en', 'läkare', 'om', 'du', 'har', 'någon', 'hjärt-kärlsjukdom', 'eller', 'njursjukdom']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder']"
76,"['Barn', 'får', 'endast', 'kortisontabletter', 'om', 'det', 'finns', 'särskilda', 'skäl']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O']"
77,"['Den', 'aktiva', 'ingrediensen', 'i', 'gelén', 'kan', 'göra', 'huden', 'extra', 'känslig', 'för', 'solen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O', 'O']"
78,"['Du', 'kan', 'då', 'behöva', 'genomgå', 'en', 'demensutredning', 'och', 'är', 'du', 'sjuk', 'finns', 'det', 'mycket', 'stöd', 'att', 'få']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
79,"['En', 'undersökning', 'som', 'kallas', 'CT', 'görs', 'också', 'vanligtvis', 'för', 'att', 'utesluta', 'Övrig', 'sjukdomar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder']"
80,"['När', 'du', 'väljer', 'smärtstillande', 'medicin', 'för', 'barn', 'beror', 'valet', 'på', 'hur', 'gammalt', 'barnet', 'är']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
81,"['De', 'flesta', 'som', 'har', 'Alzheimers', 'sjukdom', 'kan', 'vårdas', 'hemma']","['O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O']"
82,"['Ibland', 'kan', 'det', 'hjälpa', 'att', 'helt', 'enkelt', 'skölja', 'och', 'rengöra', 'näsan', 'från', 'pollen', 'och', 'andra', 'irriterande', 'ämnen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O', 'O', 'O', 'O']"
83,"['Det', 'finns', 'många', 'sätt', 'att', 'kompensera', 'för', 'ett', 'dåligt', 'minne']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
84,"['Med', 'stigande', 'ålder', 'blir', 'blodkärlen', 'stelare', 'och', 'blodtrycket', 'blir', 'ofta', 'högre']","['O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O', 'O', 'O', 'O']"
85,"['Kommunens', 'biståndsbedömare', 'gör', 'en', 'utredning', 'om', 'vilka', 'behov', 'som', 'finns', 'och', 'fattar', 'beslut', 'utifrån', 'dem']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
86,"['I', 'vissa', 'länder', 'där', 'universell', 'vaccination', 'saknas', 'är', 'röd', 'hund', 'fortfarande', 'vanligt']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O']"
87,"['När', 'man', 'är', 'allergisk', 'finns', 'det', 'speciella', 'ämnen', 'i', 'blodet', 'och', 'i', 'slemhinnorna', 'så', 'kallade', 'antikroppar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'B-drug']"
88,"['Ett', 'särskilt', 'boende', 'kan', 'vara', 'ett', 'serviceboende', 'eller', 'äldreboende']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
89,"['Om', 'du', 'berättar', 'om', 'oro', 'och', 'problem', 'i', 'tid', 'kan', 'du', 'få', 'hjälp', 'innan', 'situationen', 'blir', 'svårare', 'att', 'hantera']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
90,"['Alla', 'äter', 'tillsammans', 'och', 'kan', 'delta', 'i', 'olika', 'aktiviteter', 'utifrån', 'sina', 'egna', 'förutsättningar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
91,"['Många', 'smärtstillande', 'är', 'lika', 'vilket', 'gör', 'att', 'den', 'totala', 'dosen', 'kan', 'vara', 'för', 'hög']","['O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
