,X,Y
24,"['MAN', 'skall', 'inte', 'antingen', 'använda', 'sig', 'av', 'cox', 'inhibitor', 'när', 'MAN', 'är', 'gravid,', 'särskilt', 'inte', 'under', 'de', 'tre', 'sista', 'de', 'månader', 'av', 'graviditet,', 'eftersom', 'de', 'foster', 'Maj', 'är', 'påverkade.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
25,"['De', 'formulär', 'ett', 'gift', 'som', 'block', 'nerver', 'i', 'de', 'ryggrads-', 'sladd', 'och', 'gör', 'till', 'MAN', 'Maj', 'kramper', 'i', 'de', 'muskler', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O']"
26,"['För', 'till', 'skaffa', 'sig', 'ett', 'skydd', 'mot', 'hepatit', 'B', 'är', 'behövs', 'tre', 'doser', 'vaccin.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O']"
27,"['De', 'existerar', 'flera', 'olika', 'smärta', 'avlastare', 'läkemedel', 'som', 'MAN', 'Maj', 'köpa', 'utan', 'recept.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
28,"['bortsett', 'från', 'sig', 'själva', 'de', 'anestesi', 'Maj', 'de', 'behövs', 'Övrig', 'insatser', 'för', 'till', 'lindra', 'smärta', 'i', 'mun', 'och', 'tänder', '.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'B-bodypart', 'O']"
29,"['Tabletter', 'med', 'både', 'acetylsalicylsyra', 'syra', 'och', 'koffein', 'vanligtvis', 'ha', 'Bra', 'effekt', 'på', 'spänning', 'huvudvärk', 'och', 'migrän', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'B-disorder', 'O']"
30,"['Från', 'tre', 'år', 'ålder', 'Maj', 'MAN', 'ge', 'paracetamol', 'som', 'tabletter,', 'ett', 'halv', 'vuxen', 'läsplatta.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
31,"['Många', 'av', 'de', 'olika', 'de', 'mediciner', 'som', 'existerar', 'till', 'köpa', 'över', 'de', 'disken', 'innehåller', 'samma', 'aktiva', 'ämne.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
32,"['De', 'mediciner', 'som', 'är', 'Begagnade', 'Maj', 'delad', 'i', 'i', 'följande', 'läkemedel', 'grupper:']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
33,"['Om', 'MAN', 'tillfälligt', 'ha', 'stel', 'och', 'anbud', 'leder', 'Maj', 'MAN', 'Prova', 'nabumeton', ',', 'som', 'är', 'lång', 'verkande', 'och', 'endast', 'kräver', 'tagen', 'ett', 'promenad', 'per', 'dag.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
34,"['Om', 'de', 'barn', 'är', 'under', 'sex', 'månader', 'kommer', 'MAN', 'prata', 'med', 'Läkare', 'eller', 'sjuksköterska', 'innan', 'MAN', 'ger', 'någon', 'smärta', 'lättnad', 'medicin', 'över', 'huvud', 'tagen.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'O', 'O', 'O']"
35,"['Om', 'MAN', 'använder', 'paracetamol', 'på', 'Höger', 'sätt,', 'i', 'Höger', 'doser,', 'är', 'de', 'ovanlig', 'till', 'MAN', 'Maj', 'sida', 'effekter', '.']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
36,"['Många', 'äldre', 'upplevelser', 'till', 'de', 'minne', 'försämras', 'med', 'de', 'år.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
37,"['Personal', 'från', 'de', 'Hem', 'service', 'Maj', 'komma', 'Hem', 'och', 'lindra', 'ett', 'relativ', 'som', 'kräver', 'avslappning,', 'ha', 'bli', 'inbjudna,', 'kommer', 'ut', 'och', 'spela', 'teater', 'eller', 'do', 'Övrig', 'ärenden.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
38,"['Övrig', 'vanliga', 'demens', 'sjukdomar', 'bortsett', 'från', 'Alzheimers', 'sjukdom', 'är', 'kärl-', 'demens', ',', 'Lewy', 'Kroppsdräkt', 'demens', 'och', 'frontal', 'lob', 'demens', '.']","['O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'B-disorder', 'I-disorder', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'O']"
39,"['De', 'forskare', 'ha', 'än', 'inte', 'anlände', 'fram-', 'till', 'något', 'sätt', 'till', 'förhindra', 'Alzheimers', 'sjukdom', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
40,"['Histamin', 'Maj', 'sedan', 'inte', 'orsak', 'allergisk', 'problem', 'i', 'olika', 'organ', 'med', 'slem-', 'membran', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'B-bodypart', 'I-bodypart', 'O']"
41,"['Allt', 'smärta', 'avlastare', 'genomsnitt', 'går', 'över', 'i', 'mammas', 'mjölk,', 'men', 'de', 'existerar', 'ingenting', 'som', 'pekar', 'på', 'på', 'till', 'de', 'skadestånd', 'de', 'barn', 'när', 'MAN', 'amning.']","['O', 'B-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
42,"['Ett', 'del', 'människor', 'med', 'Alzheimers', 'sjukdom', 'utvecklas', 'tillsammans', 'med', 'deras', 'stänga', 'släktingar', 'ett', 'framförallt', 'sätt', 'till', 'leva', 'för', 'till', 'främja', 'varje', 'dag', 'liv', 'tillsammans.']","['O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
43,"['De', 'ha', 'thinner', 'nål', 'och', 'lägre', 'skriva', 'ut,', 'som', 'gör', 'till', 'de', 'anestesi', 'Maj', 'känna', 'mindre.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O']"
44,"['Därför', 'att', 'kommer', 'MAN', 'inte', 'använda', 'sig', 'av', 'läkemedel', 'från', 'de', 'grupp', 'cox', 'inhibitor', 'innan', 'MAN', 'opererades', 'på.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O']"
45,"['De', 'aktiva', 'de', 'ämne', 'memantin,', 'som', 'existerar', 'i', 'de', 'medicin', 'Ebixa', ',', 'påverka', 'ett', 'Övrig', 'systemet', 'som', 'ha', 'skadad', 'av', 'de', 'demens', 'sjukdom', 'och', 'Maj', 'på', 'så', 'sätt', 'minska', 'de', 'intellektuella', 'de', 'symtom.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
46,"['Kommer', 'MAN', 'vaccinera', 'ett', 'mot', 'allergi', 'Maj', 'MAN', 'därför', 'att', 'alltid', 'gå', 'till', 'ett', 'reception', 'var', 'de', 'existerar', 'särskild', 'kunskap', 'om', 'de', 'behandling.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
47,"['Natrium', 'kromoglykat', 'och', 'nedokromil', ',', 'är', 'läkemedel', 'som', 'förmodligen', 'hindrar', 'mast', 'celler', 'i', 'de', 'slem-', 'membran', 'från', 'till', 'släpp', 'histamin.']","['B-drug', 'I-drug', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O']"
48,"['De', 'läkemedel', 'existerar', 'som', 'öga', 'droppar', 'och', 'näsa', 'spray', 'om', 'MAN', 'ha', 'pollen', 'allergi', '.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
49,"['Också', 'för', 'vuxna', 'som', 'ha', 'migrän', 'och', 'på', 'de', 'samma', 'tid', 'känna', 'dåligt', 'och', 'kanske', 'kräkas', 'är', 'suppositorier', 'ett', 'Bra', 'alternativ.']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
50,"['I', 'ett', 'del', 'kommuner', 'existerar', 'särskild', 'Stöd', 'team', 'för', 'stänga', 'släktingar', 'till', 'människor', 'som', 'ha', 'ett', 'demens', 'sjukdom', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
51,"['De', 'bero', 'delvis', 'på', 'till', 'ämnesomsättning', 'sjunkande,', 'delvis', 'på', 'till', 'MAN', 'kanske', 'inte', 'rör', 'ett', 'likvärdig', 'mycket', 'som', 'när', 'MAN', 'är', 'yngre.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
52,"['Sig', 'själva', 'de', 'anestesi', 'vanligtvis', 'sitta', 'i', 'a', 'få', 'timmar.']","['O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
53,"['Psykologer', 'Maj', 'do', 'ett', 'djupare', 'undersökning', 'av', 'din', 'intellektuella', 'funktioner.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
54,"['Ledande', 'och', 'muskler', 'blir', 'styvare', 'och', 'de', 'muskel', 'massa', 'minskar.']","['B-bodypart', 'O', 'B-bodypart', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'O']"
55,"['MAN', 'kommer', 'alltid', 'undvika', 'genomsnitt', 'med', 'acetylsalicylsyra', 'syra', 'på', 'feber', 'om', 'MAN', 'är', 'under', '18', 'år.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
56,"['Från', 'sex', 'månader', 'ålder', 'Maj', 'MAN', 'också', 'ge', 'smärta', 'lättnad', 'medicin', 'som', 'innehåller', 'ibuprofen.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'O', 'O', 'O']"
57,"['De', 'Maj', 'gående', 'på', 'i', 'a', 'få', 'timmar', 'och', 'bero', 'förmodligen', 'på', 'ett', 'allmän', 'obehag', 'och', 'a', 'liten', 'smärta', 'i', 'de', 'kropp', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O']"
58,"['Ibland', 'Maj', 'MAN', 'skaffa', 'sig', 'mycket', 'allvarlig', 'infektioner', 'av', 'pneumokocker', 'som', 'hjärnhinneinflammation', 'och', 'blod', 'förgiftning', ',', 'som', 'Maj', 'leda', 'till', 'hörsel', 'skada', 'och', 'hjärna', 'skada', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'B-disorder', 'I-disorder', 'O']"
59,"['Stelkramp', 'är', 'orsakade', 'av', 'ett', 'bakterie.']","['B-disorder', 'O', 'O', 'O', 'O', 'O']"
60,"['Hostar', 'MAN', 'och', 'ha', 'andas', 'problem', 'med', 'pipande', 'andetag', 'är', 'de', 'kanske', 'astma', 'behandling', 'som', 'är', 'behövs.']","['O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
61,"['När', 'de', 'gäller', 'barn', 'existerar', 'Ofta', 'instruktioner', 'om', 'ålder', 'gränser', 'på', 'de', 'medicin', 'paket.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
62,"['Svårigheter', 'till', 'hitta', 'i', 'de', 'miljö', 'blir', 'också', 'Mer', 'framträdande.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
63,"['Från', '12', 'år', 'ålder', 'Maj', 'MAN', 'också', 'ge', 'naproxen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
64,"['När', 'MAN', 'använder', 'gel', 'som', 'innehåller', 'cox', 'inhibitor', 'kommer', 'MAN', 'ljud', 'Bli', 'till', 'solbada.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
65,"['I', 'de', 'mest', 'fall', 'helande', 'de', 'infektion', 'med', 'HPV', 'virus', 'ut', 'av', 'ett', 'själv,', 'men', 'i', 'sällsynt', 'fall', 'Maj', 'de', 'ge', 'ursprung', 'till', 'cervical', 'cancer', ',', 'som', 'är', 'de', 'främst', 'de', 'anledning', 'till', 'till', 'de', 'vaccination', 'infördes', 'i', 'de', 'allmän', 'de', 'vaccination', 'program', 'och', 'till', 'de', 'endast', 'given', 'till', 'flickor.']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
66,"['Vissa', 'antihistaminer', 'Maj', 'också', 'vara', 'Begagnade', 'om', 'MAN', 'ha', 'klåda', 'av', 'till', 'exempel', 'nässelfeber', ',', 'eksem', 'eller', 'vattkoppor', '.']","['O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'O', 'B-disorder', 'O']"
67,"['Kortison', 'tabletter', 'eller', 'kortison', 'i', 'spruta', 'verkar', 'i', 'hela', 'de', 'kropp', '.']","['B-drug', 'I-drug', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O']"
68,"['MAN', 'Maj', 'ha', 'Bra', 'hjälp', 'av', 'pollen', 'rapporterar', 'när', 'MAN', 'kommer', 'planen', 'de', 'medicin,', 'inte', 'minst', 'om', 'MAN', 'resor', 'mellan', 'olika', 'delar', 'av', 'de', 'Land.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
69,"['Barn', 'Maj', 'också', 'skaffa', 'sig', 'lugnande', 'genomsnitt', 'via', 'de', 'ändtarm', '.']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'B-bodypart', 'I-bodypart', 'O']"
70,"['Mot', 'period', 'smärta', 'ha', 'smärta', 'medicin', 'som', 'innehåller', 'ibuprofen', 'eller', 'naproxen', 'ett', 'Bra', 'effekt.']","['O', 'B-disorder', 'I-disorder', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
71,"['Till', 'plocka', 'fram-', 'uppgifter', 'från', 'de', 'minne', 'Maj', 'också', 'Bli', 'Mer', 'svår.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
72,"['De', 'Kontakt', 'person', 'följer', 'de', 'utveckling', 'av', 'de', 'sjukdom', 'och', 'lära', 'sig', 'känna', 'de', 'behov', 'du', 'ha', 'som', 'demens', 'patient', '.']","['O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
73,"['Alvedo', 'existerar', 'som', 'tabletter', 'som', 'smälter', 'i', 'de', 'mun', ',', 'så', 'kallad', 'aptitretande', 'tabletter', ',', 'eller', 'Maj', 'vara', 'löst', 'i', 'ett', 'sked', 'med', 'vatten.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
